userName,content,score,date,thumbsUpCount
U51757,lambat,1,2022-06-29T17:05:00,3
U97804,cukup oke tapi bisa ditingkatkan lagi,3,2022-12-06T14:20:00,5
U54593,tidak puas,1,2022-07-09T13:25:00,15
U49008,sangat mengecewakan bikin emosi,1,2022-06-20T04:00:00,16
U5191,mudah banget,5,2022-01-19T00:35:00,8
U27531,saya suka aplikasi ini bagus,5,2022-04-06T14:15:00,13
U49218,buruk,2,2022-06-20T21:30:00,10
U30227,aplikasi terbaik,5,2022-04-15T22:55:00,12
U94989,bagus tapi sering lemot,3,2022-11-26T19:45:00,1
U72240,sangat susah,2,2022-09-08T20:00:00,3
U72615,susah digunakan dan sering error,1,2022-09-10T03:15:00,4
U95567,lambat tapi tampilannya keren,3,2022-11-28T19:55:00,0
U77967,payah banget,1,2022-09-28T17:15:00,16
U79840,selalu error sangat lambat,1,2022-10-05T05:20:00,10
U79542,sering gagal,1,2022-10-04T04:30:00,18
U60942,hancur,1,2022-07-31T14:30:00,22
U47727,sangat susah,1,2022-06-15T17:15:00,10
U65399,aplikasi jelek,2,2022-08-16T01:55:00,18
U3247,fitur lengkap,5,2022-01-12T06:35:00,1
U25465,fitur keren,5,2022-03-30T10:05:00,4
U35247,keren abis fiturnya lengkap,5,2022-05-03T09:15:00,11
U2352,keren abis fiturnya lengkap,5,2022-01-09T04:00:00,14
U31300,sempurna sekali,5,2022-04-19T16:20:00,12
U67537,buruk sekali,1,2022-08-23T12:05:00,20
U17080,sempurna,4,2022-03-01T07:20:00,6
U24261,sangat memuaskan,4,2022-03-26T05:45:00,11
U40950,sangat lambat,1,2022-05-23T04:30:00,21
U34002,tanpa masalah,4,2022-04-29T01:30:00,0
U53313,buruk banget,2,2022-07-05T02:45:00,20
U48940,pelayanan lambat,2,2022-06-19T22:20:00,25
U10286,aplikasi ini bagus,5,2022-02-05T17:10:00,2
U92669,tidak istimewa,3,2022-11-18T18:25:00,3
U46811,tidak lancar,1,2022-06-12T12:55:00,6
U73787,bukan aplikasi bagus,1,2022-09-14T04:55:00,13
U47014,saya sangat kecewa dengan aplikasi ini,2,2022-06-13T05:50:00,21
U93470,sedang,3,2022-11-21T13:10:00,5
U52113,aplikasi payah,2,2022-06-30T22:45:00,19
U6206,recommended,4,2022-01-22T13:10:00,14
U70264,jangan download aplikasinya jelek,1,2022-09-01T23:20:00,8
U15822,sangat recommended,4,2022-02-24T22:30:00,1
U72187,sangat lemot,1,2022-09-08T15:35:00,19
U27971,fitur lengkap,4,2022-04-08T02:55:00,2
U99008,cukup lah,3,2022-12-10T18:40:00,3
U93238,cepat tapi tampilannya jelek,3,2022-11-20T17:50:00,1
U75756,lambat banget,2,2022-09-21T01:00:00,9
U98483,lumayan,3,2022-12-08T22:55:00,0
U53755,buruk sekali,1,2022-07-06T15:35:00,19
U32235,gak ada masalah,5,2022-04-22T22:15:00,8
U98486,aplikasi lumayan,3,2022-12-08T23:10:00,4
U58190,buruk banget,2,2022-07-22T01:10:00,18
U17912,sangat membantu dan mudah dipakai,5,2022-03-04T04:40:00,7
U15127,aplikasi ini sangat bagus dan mudah digunakan,5,2022-02-22T12:35:00,0
U5726,tidak ada masalah,5,2022-01-20T21:10:00,3
U11871,gak jelek,5,2022-02-11T05:15:00,14
U49223,susah banget,1,2022-06-20T21:55:00,2
U14196,gak lemot,4,2022-02-19T07:00:00,5
U89459,biasa,3,2022-11-07T14:55:00,3
U52818,tolong perbaiki error terus,2,2022-07-03T09:30:00,20
U18158,suka banget,5,2022-03-05T01:10:00,0
U90906,so so,3,2022-11-12T15:30:00,4
U50435,tampilannya jelek fiturnya kurang,1,2022-06-25T02:55:00,6
U26507,luar biasa aplikasinya mantap sekali,5,2022-04-03T00:55:00,10
U67070,tampilannya buruk,1,2022-08-21T21:10:00,15
U30261,cepat sekali,5,2022-04-16T01:45:00,0
U87315,lumayan lah,3,2022-10-31T04:15:00,3
U37453,aplikasi sempurna,5,2022-05-11T01:05:00,11
U53950,kurang bagus,1,2022-07-07T07:50:00,8
U40759,banyak error,1,2022-05-22T12:35:00,7
U76454,sangat lemot,1,2022-09-23T11:10:00,25
U67077,kecewa berat,1,2022-08-21T21:45:00,1
U50694,parah aplikasinya payah sekali,1,2022-06-26T00:30:00,25
U82885,fitur standar,3,2022-10-15T19:05:00,5
U12483,saya suka aplikasi ini bagus,4,2022-02-13T08:15:00,1
U73735,sering macet,1,2022-09-14T00:35:00,11
U93124,biasa,3,2022-11-20T08:20:00,2
U84633,fitur lumayan,3,2022-10-21T20:45:00,2
U66585,sangat mengecewakan dan susah dipakai,1,2022-08-20T04:45:00,5
U20465,keren banget,5,2022-03-13T01:25:00,8
U64330,aplikasi buruk,2,2022-08-12T08:50:00,2
U76003,saya sangat kecewa dengan aplikasi ini,1,2022-09-21T21:35:00,8
U94285,cepat tapi tampilannya jelek,3,2022-11-24T09:05:00,5
U86187,aplikasi ini biasa aja,3,2022-10-27T06:15:00,1
U29498,mantap banget,5,2022-04-13T10:10:00,13
U65463,kurang puas,2,2022-08-16T07:15:00,13
U12027,pelayanan memuaskan,4,2022-02-11T18:15:00,0
U29501,mantap jiwa aplikasinya sempurna,5,2022-04-13T10:25:00,9
U78583,tidak lancar,1,2022-09-30T20:35:00,19
U37473,tidak pernah error,5,2022-05-11T02:45:00,9
U97614,so so,3,2022-12-05T22:30:00,2
U48965,lambat,1,2022-06-20T00:25:00,20
U77653,tidak keren,2,2022-09-27T15:05:00,3
U65595,bintang satu untuk aplikasi ini,1,2022-08-16T18:15:00,21
U18948,mudah banget,4,2022-03-07T19:00:00,4
U53764,fitur payah,2,2022-07-06T16:20:00,24
U37313,sempurna,4,2022-05-10T13:25:00,10
U5584,sangat sempurna,5,2022-01-20T09:20:00,4
U43911,payah aplikasinya lemot banget,2,2022-06-02T11:15:00,8
U35794,sama sekali tidak buruk,4,2022-05-05T06:50:00,12
U11491,memuaskan,4,2022-02-09T21:35:00,6
U27604,lancar sekali,5,2022-04-06T20:20:00,5
U13054,aplikasi ini sangat bagus dan mudah digunakan,5,2022-02-15T07:50:00,12
U79408,gak lancar,1,2022-10-03T17:20:00,9
U54407,sampah sekali,2,2022-07-08T21:55:00,11
U23933,lancar sekali,4,2022-03-25T02:25:00,8
U72524,sangat kecewa,2,2022-09-09T19:40:00,14
U98211,aplikasi ya gitu deh,3,2022-12-08T00:15:00,1
U79380,pelayanan lambat,1,2022-10-03T15:00:00,2
U47463,tidak sempurna,2,2022-06-14T19:15:00,1
U26006,aplikasi mantap,4,2022-04-01T07:10:00,13
U29373,aplikasi ini keren,5,2022-04-12T23:45:00,13
U65664,kurang keren,1,2022-08-17T00:00:00,7
U51652,sangat jelek,2,2022-06-29T08:20:00,20
U1717,keren banget,5,2022-01-06T23:05:00,14
U44605,aplikasi error,2,2022-06-04T21:05:00,21
U57457,aplikasi sampah,2,2022-07-19T12:05:00,18
U20700,sangat lancar,5,2022-03-13T21:00:00,5
U10534,sangat mantap,4,2022-02-06T13:50:00,0
U32073,sangat puas,4,2022-04-22T08:45:00,4
U10688,aplikasi ini sangat bagus dan mudah digunakan,5,2022-02-07T02:40:00,14
U18929,luar biasa,5,2022-03-07T17:25:00,13
U48415,tidak keren,2,2022-06-18T02:35:00,10
U34440,recommended,4,2022-04-30T14:00:00,3
U58074,lambat banget,1,2022-07-21T15:30:00,15
U34496,tidak jelek,5,2022-04-30T18:40:00,0
U6896,aplikasi terbaik,4,2022-01-24T22:40:00,15
U37085,hebat sekali,5,2022-05-09T18:25:00,3
U97643,tidak keren tapi lancar,3,2022-12-06T00:55:00,1
U78044,pelayanan lambat,2,2022-09-28T23:40:00,14
U44866,tidak keren,2,2022-06-05T18:50:00,18
U65788,sering error,1,2022-08-17T10:20:00,10
U76265,tidak oke,1,2022-09-22T19:25:00,16
U31533,sempurna sekali,5,2022-04-20T11:45:00,2
U98087,standar seperti aplikasi lainnya,3,2022-12-07T13:55:00,5
U66820,pelayanan lambat,2,2022-08-21T00:20:00,12
U68995,sampah sekali,2,2022-08-28T13:35:00,14
U44643,buruk,1,2022-06-05T00:15:00,14
U90846,tidak jelek tapi tidak bagus juga,3,2022-11-12T10:30:00,2
U88665,tidak istimewa,3,2022-11-04T20:45:00,5
U13484,fitur keren,4,2022-02-16T19:40:00,7
U75171,lemot banget,2,2022-09-19T00:15:00,18
U17198,keren banget,4,2022-03-01T17:10:00,2
U45598,tidak bagus,1,2022-06-08T07:50:00,20
U35613,sangat mantap,5,2022-05-04T15:45:00,15
U54040,buruk sekali sering macet,2,2022-07-07T15:20:00,1
U66401,selalu macet,1,2022-08-19T13:25:00,0
U60418,sangat hancur,1,2022-07-29T18:50:00,2
U54107,aplikasi buruk,2,2022-07-07T20:55:00,0
U26510,sangat lancar,4,2022-04-03T01:10:00,7
U86654,fitur lumayan,3,2022-10-28T21:10:00,2
U12706,fitur mantap,5,2022-02-14T02:50:00,13
U9633,top,5,2022-02-03T10:45:00,11
U57330,aplikasi ini sangat jelek dan lambat,2,2022-07-19T01:30:00,15
U66819,jelek banget aplikasinya error terus,2,2022-08-21T00:15:00,22
U38482,rekomendasi banget aplikasinya bagus,4,2022-05-14T14:50:00,11
U56,mudah,5,2022-01-01T04:40:00,6
U1867,oke banget,4,2022-01-07T11:35:00,4
U8315,cepat sekali,5,2022-01-29T20:55:00,1
U26625,sangat puas,4,2022-04-03T10:45:00,7
U66039,buruk sekali sering macet,2,2022-08-18T07:15:00,10
U85492,lumayan sih,3,2022-10-24T20:20:00,5
U88902,fitur lumayan,3,2022-11-05T16:30:00,2
U32248,hebat sekali,5,2022-04-22T23:20:00,15
U77979,kurang sempurna,1,2022-09-28T18:15:00,2
U56067,buruk,1,2022-07-14T16:15:00,9
U41337,lambat,2,2022-05-24T12:45:00,3
U7542,sangat lancar,5,2022-01-27T04:30:00,2
U95085,kurang memuaskan tapi masih bisa dipakai,3,2022-11-27T03:45:00,3
U50261,bukan yang terbaik,1,2022-06-24T12:25:00,4
U9871,tidak jelek,5,2022-02-04T06:35:00,0
U75464,buruk sekali sering macet,2,2022-09-20T00:40:00,17
U5653,keren abis fiturnya lengkap,5,2022-01-20T15:05:00,9
U78797,fitur jelek,1,2022-10-01T14:25:00,24
U82905,lambat tapi tampilannya keren,3,2022-10-15T20:45:00,5
U8474,bagus dan cepat saya suka,4,2022-01-30T10:10:00,8
U16710,top markotop,4,2022-02-28T00:30:00,9
U66273,gak oke,1,2022-08-19T02:45:00,11
U74862,kurang oke,2,2022-09-17T22:30:00,4
U26339,sempurna,5,2022-04-02T10:55:00,8
U423,tidak buruk,4,2022-01-02T11:15:00,9
U83316,cukup oke,3,2022-10-17T07:00:00,5
U92670,cukup oke tapi bisa ditingkatkan lagi,3,2022-11-18T18:30:00,2
U73741,banyak error,1,2022-09-14T01:05:00,9
U94132,bagus tapi sering lemot,3,2022-11-23T20:20:00,4
U91208,bagus sih tapi kadang error,3,2022-11-13T16:40:00,2
U64068,aplikasi terburuk yang pernah saya pakai,1,2022-08-11T11:00:00,4
U6597,oke,5,2022-01-23T21:45:00,14
U55060,sama sekali tidak bagus,1,2022-07-11T04:20:00,24
U12678,tidak ada masalah,5,2022-02-14T00:30:00,3
U63594,aplikasi terburuk yang pernah saya pakai,2,2022-08-09T19:30:00,15
U35679,pelayanan cepat,4,2022-05-04T21:15:00,11
U53652,sangat ribet,2,2022-07-06T07:00:00,8
U74697,sampah sekali,1,2022-09-17T08:45:00,24
U83983,standar saja,3,2022-10-19T14:35:00,2
U62968,tolong perbaiki error terus,2,2022-08-07T15:20:00,12
U47556,sampah,2,2022-06-15T03:00:00,20
U4363,puas pakai aplikasi ini mantap,4,2022-01-16T03:35:00,0
U86773,jelek tapi cepat,3,2022-10-29T07:05:00,1
U27632,aplikasi bagus,4,2022-04-06T22:40:00,12
U56392,payah aplikasinya lemot banget,1,2022-07-15T19:20:00,20
U64625,susah,1,2022-08-13T09:25:00,23
U18592,sangat membantu dan mudah dipakai,4,2022-03-06T13:20:00,9
U43053,bintang satu untuk aplikasi ini,2,2022-05-30T11:45:00,1
U82185,keren tapi berat,3,2022-10-13T08:45:00,5
U36668,hebat,4,2022-05-08T07:40:00,15
U10199,sangat memuaskan,5,2022-02-05T09:55:00,4
U56045,jelek sekali,1,2022-07-14T14:25:00,16
U13237,tidak pernah error sangat lancar,5,2022-02-15T23:05:00,11
U88214,fitur biasa,3,2022-11-03T07:10:00,2
U75448,sangat susah,2,2022-09-19T23:20:00,5
U85919,fitur biasa,3,2022-10-26T07:55:00,0
U5390,gak ribet,5,2022-01-19T17:10:00,4
U44892,aplikasi buruk,2,2022-06-05T21:00:00,23
U77745,selalu error sangat lambat,1,2022-09-27T22:45:00,1
U87519,keren tapi lambat,3,2022-10-31T21:15:00,2
U54409,sangat jelek,2,2022-07-08T22:05:00,2
U66021,tidak bagus,1,2022-08-18T05:45:00,13
U63823,kecewa,2,2022-08-10T14:35:00,6
U2680,aplikasi lancar,5,2022-01-10T07:20:00,7
U31599,bagus banget,4,2022-04-20T17:15:00,7
U7259,tidak lambat,4,2022-01-26T04:55:00,9
U30941,tidak ada masalah,5,2022-04-18T10:25:00,7
U35364,sangat lancar,4,2022-05-03T19:00:00,1
U68130,selalu gagal,1,2022-08-25T13:30:00,13
U56432,lambat sekali,1,2022-07-15T22:40:00,25
U47344,fitur jelek,1,2022-06-14T09:20:00,22
U63873,pelayanan buruk,1,2022-08-10T18:45:00,12
U13660,tidak lambat,4,2022-02-17T10:20:00,13
U35143,sangat hebat,5,2022-05-03T00:35:00,2
U68270,tidak bagus,1,2022-08-26T01:10:00,17
U59535,aplikasi lemot,1,2022-07-26T17:15:00,9
U89827,bagus tapi sering lemot,3,2022-11-08T21:35:00,1
U88006,cukup oke,3,2022-11-02T13:50:00,0
U44919,sampah sekali,2,2022-06-05T23:15:00,25
U30686,tidak ribet,5,2022-04-17T13:10:00,0
U22844,pelayanan memuaskan,4,2022-03-21T07:40:00,4
U63760,payah,2,2022-08-10T09:20:00,0
U82008,tidak keren tapi lancar,3,2022-10-12T18:00:00,0
U16275,aplikasi bagus banget,4,2022-02-26T12:15:00,2
U8405,fitur lengkap,5,2022-01-30T04:25:00,8
U52375,sangat jelek,2,2022-07-01T20:35:00,10
U33327,pelayanan memuaskan,5,2022-04-26T17:15:00,8
U39067,tanpa masalah,5,2022-05-16T15:35:00,6
U17747,tidak lambat,5,2022-03-03T14:55:00,6
U48713,kurang keren,1,2022-06-19T03:25:00,4
U29520,gak ribet,4,2022-04-13T12:00:00,13
U99667,aplikasi cukup oke,3,2022-12-13T01:35:00,2
U6271,sangat mudah,5,2022-01-22T18:35:00,3
U6952,gak ada masalah,5,2022-01-25T03:20:00,11
U4527,tidak pernah error sangat lancar,5,2022-01-16T17:15:00,7
U46640,hancur sekali,1,2022-06-11T22:40:00,14
U71108,sangat kecewa,2,2022-09-04T21:40:00,0
U64805,aplikasi ini sangat jelek dan lambat,1,2022-08-14T00:25:00,10
U55039,tampilannya jelek,2,2022-07-11T02:35:00,14
U9469,hebat,4,2022-02-02T21:05:00,5
U57467,kurang puas,1,2022-07-19T12:55:00,7
U98721,mudah dipakai tapi sering crash,3,2022-12-09T18:45:00,5
U2783,sangat mantap,5,2022-01-10T15:55:00,7
U25711,cepat,5,2022-03-31T06:35:00,10
U77363,selalu error sangat lambat,1,2022-09-26T14:55:00,21
U35889,aplikasi sangat bagus,4,2022-05-05T14:45:00,15
U32766,oke banget,4,2022-04-24T18:30:00,10
U55517,tampilannya jelek fiturnya kurang,2,2022-07-12T18:25:00,4
U49007,tidak puas,1,2022-06-20T03:55:00,16
U31918,bagus banget aplikasinya lancar,5,2022-04-21T19:50:00,14
U14251,aplikasi yang bagus,5,2022-02-19T11:35:00,15
U38226,fitur keren,5,2022-05-13T17:30:00,2
U39898,hebat sekali,4,2022-05-19T12:50:00,1
U66176,lambat sekali,1,2022-08-18T18:40:00,14
U78149,aplikasi parah,1,2022-09-29T08:25:00,10
U55225,lambat banget,2,2022-07-11T18:05:00,17
U48785,susah digunakan dan sering error,2,2022-06-19T09:25:00,11
U38523,pelayanan bagus,4,2022-05-14T18:15:00,12
U98648,satu sisi bagus satu sisi jelek,3,2022-12-09T12:40:00,1
U64443,kurang lancar,1,2022-08-12T18:15:00,19
U80456,lambat tapi tampilannya keren,3,2022-10-07T08:40:00,5
U1720,top markotop,5,2022-01-06T23:20:00,8
U14742,lancar sekali,5,2022-02-21T04:30:00,14
U68735,tampilannya jelek,1,2022-08-27T15:55:00,14
U47645,jelek dan lambat saya benci,2,2022-06-15T10:25:00,0
U6366,puas pakai aplikasi ini mantap,5,2022-01-23T02:30:00,14
U72597,transfer gagal terus dan lambat,1,2022-09-10T01:45:00,2
U59669,sangat hancur,2,2022-07-27T04:25:00,11
U95596,bagus sih tapi kadang error,3,2022-11-28T22:20:00,1
U9207,tidak pernah error sangat lancar,5,2022-02-01T23:15:00,4
U44326,kecewa,2,2022-06-03T21:50:00,5
U61372,parah,1,2022-08-02T02:20:00,2
U76224,aplikasi sampah,2,2022-09-22T16:00:00,8
U59223,tidak memuaskan,2,2022-07-25T15:15:00,1
U88426,aplikasi ini biasa aja,3,2022-11-04T00:50:00,4
U71692,tampilannya buruk,2,2022-09-06T22:20:00,3
U87501,aplikasi lumayan,3,2022-10-31T19:45:00,4
U16507,suka,5,2022-02-27T07:35:00,15
U7169,aplikasi terbaik,5,2022-01-25T21:25:00,10
U14584,memuaskan sekali,4,2022-02-20T15:20:00,10
U23084,tidak mengecewakan,4,2022-03-22T03:40:00,3
U98173,aplikasi lumayan,3,2022-12-07T21:05:00,1
U87795,jelek tapi masih bisa dipakai,3,2022-11-01T20:15:00,4
U36885,recommended,4,2022-05-09T01:45:00,5
U84639,tidak bagus namun lancar di pake,3,2022-10-21T21:15:00,2
U81311,cukup,3,2022-10-10T07:55:00,0
U72166,gak oke,1,2022-09-08T13:50:00,13
U30558,gak lemot,5,2022-04-17T02:30:00,4
U41842,kecewa pakai aplikasi ini payah,2,2022-05-26T06:50:00,24
U93000,sering error tapi fiturnya bagus,3,2022-11-19T22:00:00,5
U70062,aplikasi yang jelek,1,2022-09-01T06:30:00,7
U45050,jangan download aplikasinya jelek,1,2022-06-06T10:10:00,6
U56865,jelek banget aplikasinya error terus,2,2022-07-17T10:45:00,10
U19579,transfer cepat dan mudah,5,2022-03-09T23:35:00,8
U19809,gak ada masalah,5,2022-03-10T18:45:00,8
U2699,tidak jelek,4,2022-01-10T08:55:00,11
U38940,hebat sekali,4,2022-05-16T05:00:00,8
U24831,pelayanan cepat,5,2022-03-28T05:15:00,15
U22804,tampilannya mantap,4,2022-03-21T04:20:00,15
U94322,bagus tapi sering lemot,3,2022-11-24T12:10:00,3
U55076,aplikasi ini sangat jelek dan lambat,2,2022-07-11T05:40:00,3
U27499,puas,4,2022-04-06T11:35:00,6
U89016,keren tapi lambat,3,2022-11-06T02:00:00,4
U98450,lambat tapi tampilannya keren,3,2022-12-08T20:10:00,1
U30539,saya sangat puas dengan aplikasi ini,4,2022-04-17T00:55:00,15
U39457,saya suka aplikasi ini bagus,5,2022-05-18T00:05:00,1
U37598,gak lemot,5,2022-05-11T13:10:00,3
U28495,yang terbaik,5,2022-04-09T22:35:00,5
U3336,sangat oke,4,2022-01-12T14:00:00,9
U68079,selalu error sangat lambat,2,2022-08-25T09:15:00,14
U26884,fitur lengkap,4,2022-04-04T08:20:00,12
U26866,yang terbaik,4,2022-04-04T06:50:00,10
U70317,bukan yang terbaik,2,2022-09-02T03:45:00,7
U49494,lambat,2,2022-06-21T20:30:00,11
U24838,puas banget,4,2022-03-28T05:50:00,0
U46401,tidak puas,2,2022-06-11T02:45:00,7
U91370,ya gitu deh,3,2022-11-14T06:10:00,3
U15686,aplikasi keren,5,2022-02-24T11:10:00,4
U31984,aplikasi yang bagus,5,2022-04-22T01:20:00,3
U91136,ya begitulah biasa aja,3,2022-11-13T10:40:00,4
U81206,aplikasi lumayan,3,2022-10-09T23:10:00,1
U47296,lemot banget,1,2022-06-14T05:20:00,14
U25861,oke banget lancar dan cepat,4,2022-03-31T19:05:00,11
U14691,fitur bagus,5,2022-02-21T00:15:00,2
U93790,mantap tapi kadang error,3,2022-11-22T15:50:00,3
U62736,aplikasi buruk,2,2022-08-06T20:00:00,19
U80035,fitur biasa,3,2022-10-05T21:35:00,1
U47997,sama sekali tidak bagus,2,2022-06-16T15:45:00,17
U37113,memuaskan sekali,5,2022-05-09T20:45:00,6
U7828,tanpa masalah,5,2022-01-28T04:20:00,15
U10590,bintang lima untuk aplikasi ini,5,2022-02-06T18:30:00,14
U89531,aplikasi standar,3,2022-11-07T20:55:00,5
U11052,pelayanan bagus,4,2022-02-08T09:00:00,7
U63029,gagal,2,2022-08-07T20:25:00,14
U19079,transfer cepat dan mudah,5,2022-03-08T05:55:00,15
U8879,fitur mantap,4,2022-01-31T19:55:00,9
U70790,sangat parah,1,2022-09-03T19:10:00,2
U59747,fitur buruk,1,2022-07-27T10:55:00,22
U39607,aplikasi terbaik,4,2022-05-18T12:35:00,2
U3917,lancar,5,2022-01-14T14:25:00,10
U89396,biasa saja,3,2022-11-07T09:40:00,3
U97363,tidak istimewa,3,2022-12-05T01:35:00,5
U51039,tidak oke,2,2022-06-27T05:15:00,21
U45688,macet,2,2022-06-08T15:20:00,2
U1164,aplikasi bagus banget,5,2022-01-05T01:00:00,9
U75518,kurang sempurna,2,2022-09-20T05:10:00,0
U23622,lancar,5,2022-03-24T00:30:00,9
U13290,aplikasi bagus,5,2022-02-16T03:30:00,2
U46306,sangat lemot,1,2022-06-10T18:50:00,1
U76139,susah,2,2022-09-22T08:55:00,25
U33772,top deh pokoknya bagus,4,2022-04-28T06:20:00,6
U46963,jelek banget,1,2022-06-13T01:35:00,9
U85103,tidak ada yang istimewa dari aplikasi ini,3,2022-10-23T11:55:00,5
U97623,oke lah,3,2022-12-05T23:15:00,3
U37314,mantap jiwa aplikasinya sempurna,4,2022-05-10T13:30:00,5
U52323,kurang sempurna,1,2022-07-01T16:15:00,25
U69511,gak lancar,2,2022-08-30T08:35:00,22
U95684,lambat tapi tampilannya keren,3,2022-11-29T05:40:00,4
U49284,kurang sempurna,2,2022-06-21T03:00:00,8
U52445,sangat mengecewakan bikin emosi,1,2022-07-02T02:25:00,19
U66413,sangat ribet,1,2022-08-19T14:25:00,25
U3545,luar biasa aplikasinya mantap sekali,5,2022-01-13T07:25:00,13
U74788,fitur jelek,1,2022-09-17T16:20:00,21
U341,aplikasi lancar,5,2022-01-02T04:25:00,6
U8248,pelayanan memuaskan,4,2022-01-29T15:20:00,11
U25230,gak ada masalah,4,2022-03-29T14:30:00,14
U20553,oke,4,2022-03-13T08:45:00,14
U24240,tidak pernah error,5,2022-03-26T04:00:00,14
U90490,standar lah,3,2022-11-11T04:50:00,3
U91388,lumayan sih,3,2022-11-14T07:40:00,0
U4904,tidak mengecewakan,5,2022-01-18T00:40:00,2
U5949,tanpa masalah,5,2022-01-21T15:45:00,8
U79786,macet,1,2022-10-05T00:50:00,14
U90813,cukup lah,3,2022-11-12T07:45:00,1
U25913,top markotop,5,2022-03-31T23:25:00,14
U31992,tidak buruk,5,2022-04-22T02:00:00,15
U39150,rekomendasi banget aplikasinya bagus,4,2022-05-16T22:30:00,3
U64611,kecewa,1,2022-08-13T08:15:00,20
U96391,aplikasi ini biasa aja,3,2022-12-01T16:35:00,2
U59753,kecewa banget,2,2022-07-27T11:25:00,4
U42727,sering gagal,2,2022-05-29T08:35:00,12
U97630,biasa,3,2022-12-05T23:50:00,4
U27519,sangat mudah,5,2022-04-06T13:15:00,12
U28493,aplikasi yang bagus,5,2022-04-09T22:25:00,14
U47136,kecewa pakai aplikasi ini payah,1,2022-06-13T16:00:00,8
U5349,gak lemot,5,2022-01-19T13:45:00,11
U65555,buruk,2,2022-08-16T14:55:00,15
U42350,tidak hebat,2,2022-05-28T01:10:00,7
U80686,biasa,3,2022-10-08T03:50:00,2
U71403,tidak oke,1,2022-09-05T22:15:00,16
U35459,rekomendasi banget aplikasinya bagus,5,2022-05-04T02:55:00,0
U32251,sangat membantu dan mudah dipakai,5,2022-04-22T23:35:00,5
U95579,standar,3,2022-11-28T20:55:00,5
U10191,gak lemot,4,2022-02-05T09:15:00,2
U43706,kurang bagus,1,2022-06-01T18:10:00,2
U83873,biasa saja,3,2022-10-19T05:25:00,1
U74355,banyak error,2,2022-09-16T04:15:00,0
U35499,hebat,4,2022-05-04T06:15:00,8
U50923,payah,1,2022-06-26T19:35:00,15
U62082,lemot,2,2022-08-04T13:30:00,21
U33980,lancar,5,2022-04-28T23:40:00,7
U21152,sempurna,5,2022-03-15T10:40:00,0
U12854,keren,5,2022-02-14T15:10:00,10
U26452,aplikasi terbaik yang pernah saya pakai,5,2022-04-02T20:20:00,4
U95854,biasa aja,3,2022-11-29T19:50:00,1
U90753,fitur lengkap tapi lambat,3,2022-11-12T02:45:00,0
U76375,saya benci aplikasi ini jelek,2,2022-09-23T04:35:00,13
U23306,aplikasi bagus,4,2022-03-22T22:10:00,3
U66004,parah banget,1,2022-08-18T04:20:00,8
U62363,tidak bagus,2,2022-08-05T12:55:00,8
U53367,jelek banget aplikasinya error terus,1,2022-07-05T07:15:00,19
U32259,mantap sekali,4,2022-04-23T00:15:00,5
U57103,saya sangat kecewa dengan aplikasi ini,1,2022-07-18T06:35:00,4
U97213,cepat tapi tampilannya jelek,3,2022-12-04T13:05:00,0
U5506,aplikasi yang bagus,4,2022-01-20T02:50:00,9
U96755,tampilannya bagus tapi fiturnya kurang,3,2022-12-02T22:55:00,0
U99137,fitur lengkap tapi lambat,3,2022-12-11T05:25:00,4
U46169,sangat lemot,2,2022-06-10T07:25:00,2
U6557,keren banget,5,2022-01-23T18:25:00,2
U79138,lambat,1,2022-10-02T18:50:00,1
U38222,aplikasi bagus banget,5,2022-05-13T17:10:00,1
U41029,aplikasi buruk,2,2022-05-23T11:05:00,8
U30581,puas banget,5,2022-04-17T04:25:00,5
U9636,tanpa masalah,4,2022-02-03T11:00:00,6
U60758,kecewa banget,1,2022-07-30T23:10:00,19
U69679,kurang sempurna,1,2022-08-30T22:35:00,1
U28075,tampilannya bagus,5,2022-04-08T11:35:00,7
U31398,bagus dan cepat saya suka,4,2022-04-20T00:30:00,1
U30804,tampilannya keren,4,2022-04-17T23:00:00,8
U95884,tidak bagus namun lancar di pake,3,2022-11-29T22:20:00,4
U92904,aplikasi ini biasa saja tidak ada yang spesial,3,2022-11-19T14:00:00,5
U90887,keren tapi lambat,3,2022-11-12T13:55:00,3
U90244,biasa aja,3,2022-11-10T08:20:00,4
U52880,bukan aplikasi bagus,2,2022-07-03T14:40:00,2
U31389,bagus banget aplikasinya lancar,4,2022-04-19T23:45:00,10
U80163,lumayan lah,3,2022-10-06T08:15:00,5
U89766,lumayan lah,3,2022-11-08T16:30:00,2
U17728,sangat berguna membantu sekali,5,2022-03-03T13:20:00,11
U6035,pelayanan memuaskan,4,2022-01-21T22:55:00,7
U36066,lancar banget,5,2022-05-06T05:30:00,13
U92091,fitur biasa,3,2022-11-16T18:15:00,2
U22568,aplikasi bagus banget,4,2022-03-20T08:40:00,1
U81966,aplikasi ya gitu deh,3,2022-10-12T14:30:00,5
U48504,tidak lancar,1,2022-06-18T10:00:00,1
U18436,sangat membantu dan mudah dipakai,4,2022-03-06T00:20:00,8
U90475,standar,3,2022-11-11T03:35:00,5
U31179,tampilannya mantap,5,2022-04-19T06:15:00,9
U62349,payah banget,2,2022-08-05T11:45:00,11
U92700,fitur lumayan,3,2022-11-18T21:00:00,1
U88638,ada kelebihan ada kekurangan,3,2022-11-04T18:30:00,4
U588,mudah,5,2022-01-03T01:00:00,14
U24443,gak ribet,5,2022-03-26T20:55:00,12
